name,destination,price_egp,rating,url,source_website,image_url
Plaza Hotel Alexandria,"Alexandria, Egypt",7309,7.2,https://www.booking.com/hotel/eg/plaza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=338&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Ma Maison Stanley PREMIUM,"Alexandria, Egypt",5667,9.4,https://www.booking.com/hotel/eg/luxury-apartment-alexandria-qsm-lrml.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=339&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Helnan Mamoura Hotel & Events Center,"Alexandria, Egypt",3725,9,https://www.booking.com/hotel/eg/helnan-mamoura.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=340&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
"Radisson Blu Hotel & Convention Center, Alexandria","Alexandria, Egypt",4778,8.9,https://www.booking.com/hotel/eg/radisson-blu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=341&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Windsor Palace Luxury Heritage Hotel Since 1906 by Paradise Inn Group,"Alexandria, Egypt",6343,9,https://www.booking.com/hotel/eg/windsor-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=342&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
City Square Bay View,"Alexandria, Egypt",7538,9.9,https://www.booking.com/hotel/eg/city-square-bay-view.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=343&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
"Helnan Palace Hotel - Montaza Royal Gardens Alexandria , Adults Only","Alexandria, Egypt",7821,8.5,https://www.booking.com/hotel/eg/helnan-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=344&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Le Metropole Luxury Heritage Hotel Since 1902 by Paradise Inn Group,"Alexandria, Egypt",7236,9.4,https://www.booking.com/hotel/eg/le-metropole.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=345&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Hilton Alexandria King's Ranch Hotel,"Alexandria, Egypt",4129,8.5,https://www.booking.com/hotel/eg/hilton-alexandria-kings-ranch.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=346&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from_sustainable_property_sr=1&from=searchresults,Booking,null
Sheraton Montazah Hotel,"Alexandria, Egypt",6066,8.3,https://www.booking.com/hotel/eg/sheraton-montazah.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=347&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
grey l studio apartments Corniche Alexandria,"Alexandria, Egypt",5981,8.6,https://www.booking.com/hotel/eg/grey-l-studio-apartments-corniche-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=348&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Clara Apartment,"Alexandria, Egypt",3515,7.7,https://www.booking.com/hotel/eg/clara-appartament.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=349&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Kaoud Sporting Hotel,"Alexandria, Egypt",5827,5.1,https://www.booking.com/hotel/eg/kaoud-sporting-lskndry.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC9Yal0gbAAgHSAiRkNjJmYjRlZC1jMTgxLTQ5MTgtODA2YS1lMGE1MzdjMmU4YmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=350&sr_order=popularity&srpvid=1e7a7b3af1940169&srepoch=1783186345&from=searchresults,Booking,null
Hostmark Blue Beach Hotel,"Marsa Matruh, Egypt",4824,8.9,https://www.booking.com/hotel/eg/host-mark-blue-beach.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=326&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Semiramis Hotel Royal Palace egyptian only,"Marsa Matruh, Egypt",8120,6.4,https://www.booking.com/hotel/eg/semiramis-north-coast.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=327&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Delmar Hotel Matrouh,"Marsa Matruh, Egypt",7155,8.1,https://www.booking.com/hotel/eg/delmar-matrouh-marsa-matruh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=328&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Olives at Santa Monica,"Marsa Matruh, Egypt",3590,8.7,https://www.booking.com/hotel/eg/olive-at-santa-monica.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=329&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Cleopatra Sidi Heneish,"Marsa Matruh, Egypt",4715,9.6,https://www.booking.com/hotel/eg/cleopatra-luxury-resort-sidi-heneish-north-coast.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=330&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Crystal Lagoon Chalet,"Marsa Matruh, Egypt",4820,8.7,https://www.booking.com/hotel/eg/lagoon-front-retreat-direct-lagoon-fouka-bay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=331&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Porto Matrouh Majestic,"Marsa Matruh, Egypt",6646,9.4,https://www.booking.com/hotel/eg/porto-matrouh-majestic.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=332&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
"JAZ Almaza Beach Resort, Almaza Bay","Marsa Matruh, Egypt",8032,8.2,https://www.booking.com/hotel/eg/jaz-almaza-beach.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=333&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Valencia Chalet Porto Matrouh,"Marsa Matruh, Egypt",5692,9.2,https://www.booking.com/hotel/eg/valencia-chalet-porto-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=334&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Revira Palace - Marsa Matrouh,"Marsa Matruh, Egypt",6856,8.1,https://www.booking.com/hotel/eg/revira-palace-marsa-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=335&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Halla season matrouh,"Marsa Matruh, Egypt",4180,8.3,https://www.booking.com/hotel/eg/season-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=336&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Triumph White Sands Hotel,"Marsa Matruh, Egypt",6762,8.5,https://www.booking.com/hotel/eg/triumph-white-sands.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=337&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
"JAZ Neo Almazino, Almaza Bay","Marsa Matruh, Egypt",5449,7,https://www.booking.com/hotel/eg/almazino-almaza-bay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=338&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Ghazala resort,"Marsa Matruh, Egypt",6137,8.5,https://www.booking.com/hotel/eg/ghazala-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=339&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Bianco Matrouh Hotel,"Marsa Matruh, Egypt",7068,2,https://www.booking.com/hotel/eg/bianco-matrouh-marsa-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=340&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
"شاليه k05 غرفتين مكيف 2حمام للايجار مصيف بمطروح قرية لونج ايلند ""family""","Marsa Matruh, Egypt",4486,8.8,https://www.booking.com/hotel/eg/shlyhk22grftyn-mkyf-2hmm-llyjr-msyf-bmtrwh-qry-lwnj-ylnd-jzyr-rwmyl.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=341&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
بورتو مطروح أكوا بارك,"Marsa Matruh, Egypt",3657,8.3,https://www.booking.com/hotel/eg/bwrtw-mtrwh-kw-brk.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=342&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Porto Matrouh for FAMILIES ONLY,"Marsa Matruh, Egypt",6971,8.7,https://www.booking.com/hotel/eg/porto-matrouh-chalet-mersa-matruh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=343&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Safir Marsa Matrouh Resort,"Marsa Matruh, Egypt",5095,8.6,https://www.booking.com/hotel/eg/safir-marsa-matrouh-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=344&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
بورتو مطروح - القبطان,"Marsa Matruh, Egypt",4439,8.4,https://www.booking.com/hotel/eg/bwrtw-mtrwh-lqbtn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=345&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
Royal Crown Hotel Marsa Matruh,"Marsa Matruh, Egypt",7889,7,https://www.booking.com/hotel/eg/royal-crown-marsa-matruh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=346&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
"JAZ Oriental, Almaza Bay","Marsa Matruh, Egypt",5305,9.4,https://www.booking.com/hotel/eg/jaz-oriental-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=347&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from_sustainable_property_sr=1&from=searchresults,Booking,null
بورتو مطروح - فاكيشن تايم,"Marsa Matruh, Egypt",6051,8.9,https://www.booking.com/hotel/eg/bwrtw-mtrwh-fkyshn-tym-qsm-mrs-mtrwh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=348&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
"JAZ Tamerina, Almaza Bay","Marsa Matruh, Egypt",8161,8.8,https://www.booking.com/hotel/eg/jaz-tamerina.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=349&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
See you soon Rommel Matrouh,"Marsa Matruh, Egypt",7093,8.7,https://www.booking.com/hotel/eg/see-you-soon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKFh6XSBsACAdICJDQ3YmQzZWU5LTFhYzgtNDBlMS1hMjU4LTBhOGU4M2E2YjU3NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=350&sr_order=popularity&srpvid=8cfb7b425d660732&srepoch=1783186367&from=searchresults,Booking,null
